iter	Logloss
2924	0.252957431
2925	0.2529450105
2926	0.2529331941
2927	0.2529179084
2928	0.2529022035
2929	0.2528893863
2930	0.2528765132
2931	0.252860202
2932	0.252848402
2933	0.2528350289
2934	0.2528224526
2935	0.252812139
2936	0.2528005491
2937	0.2527884005
2938	0.2527758068
2939	0.2527616388
2940	0.2527480133
2941	0.2527347036
2942	0.2527224976
2943	0.2527109173
2944	0.2526993976
2945	0.2526878768
2946	0.2526768632
2947	0.2526644953
2948	0.2526539314
2949	0.2526435906
2950	0.2526324848
2951	0.2526271992
2952	0.2526148235
2953	0.2526036361
2954	0.2525946588
2955	0.2525815669
2956	0.252569462
2957	0.2525545577
2958	0.2525403369
2959	0.2525269792
2960	0.2525137239
2961	0.2524996787
2962	0.2524873882
2963	0.2524772124
2964	0.2524648538
2965	0.2524530285
2966	0.2524383471
2967	0.2524262506
2968	0.2524130891
2969	0.2524001137
2970	0.2523942769
2971	0.2523827879
2972	0.2523679394
2973	0.2523536391
2974	0.2523418699
2975	0.2523303973
2976	0.2523183973
2977	0.2523085499
2978	0.2522966971
2979	0.2522847469
2980	0.2522731527
2981	0.2522630004
2982	0.2522522179
2983	0.2522399799
2984	0.2522263319
2985	0.2522136423
2986	0.2522018619
2987	0.2521870055
2988	0.2521779454
2989	0.2521639756
2990	0.2521506411
2991	0.2521397057
2992	0.2521297052
2993	0.2521163312
2994	0.2521041524
2995	0.2520927526
2996	0.252080989
2997	0.2520669887
2998	0.252055712
2999	0.2520453061
3000	0.2520328022
3001	0.252021478
3002	0.2520086253
3003	0.2519939412
3004	0.2519838378
3005	0.25197054
3006	0.2519564248
3007	0.2519459074
3008	0.2519338454
3009	0.2519198595
3010	0.2519080799
3011	0.2518946154
3012	0.2518819036
3013	0.2518682618
3014	0.2518573748
3015	0.2518436748
3016	0.2518324064
3017	0.2518221049
3018	0.2518076723
3019	0.251795801
3020	0.2517853178
3021	0.2517744934
3022	0.2517627076
3023	0.2517488444
3024	0.2517377675
3025	0.2517259722
3026	0.251713625
3027	0.2516996691
3028	0.2516838992
3029	0.251673499
3030	0.251662975
3031	0.251652623
3032	0.2516412104
3033	0.2516299926
3034	0.2516183468
3035	0.2516018856
3036	0.251586999
3037	0.2515771373
3038	0.2515697182
3039	0.2515594447
3040	0.2515485448
3041	0.2515385114
3042	0.2515258683
3043	0.2515131109
3044	0.2514972371
3045	0.2514836671
3046	0.2514703332
3047	0.2514586908
3048	0.2514490781
3049	0.251438199
3050	0.2514244724
3051	0.2514116725
3052	0.2514015429
3053	0.2513899917
3054	0.251379206
3055	0.2513669447
3056	0.2513560121
3057	0.2513428377
3058	0.2513278543
3059	0.2513162982
3060	0.2513048998
3061	0.2512987638
3062	0.2512851227
3063	0.2512734224
3064	0.2512601673
3065	0.2512492572
3066	0.2512378708
3067	0.251224935
3068	0.2512114409
3069	0.2512002684
3070	0.2511890696
3071	0.2511760183
3072	0.2511647152
3073	0.2511551236
3074	0.2511441996
3075	0.2511282381
3076	0.2511169426
3077	0.2511051249
3078	0.2510921743
3079	0.2510810875
3080	0.2510703242
3081	0.2510584939
3082	0.2510442839
3083	0.2510324426
3084	0.2510222671
3085	0.2510081595
3086	0.2509976622
3087	0.2509874322
3088	0.2509795328
3089	0.2509691455
3090	0.2509581032
3091	0.2509469652
3092	0.2509355304
3093	0.2509225845
3094	0.2509091689
3095	0.2508943586
3096	0.2508828395
3097	0.2508714377
3098	0.2508619291
3099	0.2508505696
3100	0.2508392875
3101	0.2508257095
3102	0.2508131505
3103	0.250800726
3104	0.2507912081
3105	0.2507774347
3106	0.2507666763
3107	0.2507535476
3108	0.2507400402
3109	0.2507288617
3110	0.2507192535
3111	0.2507069256
3112	0.2506939166
3113	0.2506791597
3114	0.2506686099
3115	0.2506569784
3116	0.2506462729
3117	0.2506328762
3118	0.2506226795
3119	0.2506094036
3120	0.2505977498
3121	0.2505861084
3122	0.2505751917
3123	0.2505638156
3124	0.2505496684
3125	0.2505386622
3126	0.2505269654
3127	0.2505166021
3128	0.2505056361
3129	0.2504919983
3130	0.25048119
3131	0.2504714665
3132	0.2504606416
3133	0.2504513284
3134	0.2504393341
3135	0.2504279665
3136	0.2504146174
3137	0.2504037096
3138	0.2503914095
3139	0.2503803128
3140	0.250368366
3141	0.2503587748
3142	0.2503470661
3143	0.2503332866
3144	0.2503217327
3145	0.2503114915
3146	0.2503045048
3147	0.2502924905
3148	0.2502814572
3149	0.2502733706
3150	0.2502641541
3151	0.2502531145
3152	0.250246395
3153	0.2502325416
3154	0.2502212016
3155	0.2502109868
3156	0.2501984961
3157	0.2501861203
3158	0.2501745261
3159	0.2501599774
3160	0.2501501947
3161	0.2501380884
3162	0.2501264269
3163	0.2501153549
3164	0.250103887
3165	0.2500941166
3166	0.2500811176
3167	0.2500688346
3168	0.2500570884
3169	0.2500453615
3170	0.2500348884
3171	0.2500224204
3172	0.2500084747
3173	0.2499931152
3174	0.2499799935
3175	0.2499674328
3176	0.2499548757
3177	0.2499455848
3178	0.2499343461
3179	0.2499233196
3180	0.2499124898
3181	0.2499016068
3182	0.2498872303
3183	0.2498746041
3184	0.2498620531
3185	0.2498531267
3186	0.2498429018
3187	0.2498311902
3188	0.2498311737
3189	0.2498184372
3190	0.2498066196
3191	0.2497937967
3192	0.2497830034
3193	0.2497713516
3194	0.249760724
3195	0.2497496154
3196	0.249738986
3197	0.2497259346
3198	0.2497143068
3199	0.2497142906
3200	0.2497044619
3201	0.2496921841
3202	0.2496762224
3203	0.2496638349
3204	0.2496508776
3205	0.249640558
3206	0.2496275109
3207	0.249614025
3208	0.2496050318
3209	0.2495944007
3210	0.2495860143
3211	0.249575908
3212	0.2495634257
3213	0.2495515451
3214	0.2495424619
3215	0.2495318485
3216	0.249520478
3217	0.249509391
3218	0.2495028843
3219	0.2494921527
3220	0.2494806112
3221	0.2494672213
3222	0.2494546788
3223	0.249443554
3224	0.249431984
3225	0.249422139
3226	0.2494107763
3227	0.2493998636
3228	0.249391765
3229	0.2493818488
3230	0.2493699251
3231	0.2493595062
3232	0.2493486053
3233	0.2493385269
3234	0.2493255579
3235	0.2493145158
3236	0.2493037932
3237	0.2492906134
3238	0.2492779054
3239	0.2492655862
3240	0.2492520967
3241	0.249241889
3242	0.2492308301
3243	0.2492191702
3244	0.2492098494
3245	0.2491973188
3246	0.2491851063
3247	0.2491733996
3248	0.2491662253
3249	0.2491537433
3250	0.2491410763
3251	0.2491274163
3252	0.2491178162
3253	0.2491178007
3254	0.2491099424
3255	0.2491002232
3256	0.2490911938
3257	0.2490782731
3258	0.2490661889
3259	0.2490545289
3260	0.24904226
3261	0.2490422449
3262	0.2490303776
3263	0.2490204008
3264	0.2490091441
3265	0.2489972398
3266	0.2489841369
3267	0.2489727332
3268	0.2489605003
3269	0.2489490924
3270	0.2489384938
3271	0.248925049
3272	0.2489145658
3273	0.2489023677
3274	0.2488959894
3275	0.2488842926
3276	0.2488734656
3277	0.2488625011
3278	0.2488514317
3279	0.2488397588
3280	0.2488301989
3281	0.2488204432
3282	0.2488085283
3283	0.2487962888
3284	0.248783654
3285	0.2487720562
3286	0.2487602417
3287	0.2487497193
3288	0.2487407073
3289	0.2487301038
3290	0.2487185868
3291	0.2487086245
3292	0.2486980488
3293	0.2486868261
3294	0.2486765011
3295	0.248664654
3296	0.2486539209
3297	0.2486425931
3298	0.248632422
3299	0.2486209735
3300	0.2486086694
3301	0.2485943707
3302	0.2485839628
3303	0.2485725699
3304	0.2485725551
3305	0.2485624897
3306	0.2485526724
3307	0.2485418326
3308	0.2485310899
3309	0.248519538
3310	0.2485082131
3311	0.2484996787
3312	0.2484916916
3313	0.2484806269
3314	0.248467933
3315	0.2484560004
3316	0.2484455713
3317	0.2484350021
3318	0.2484237049
3319	0.2484101941
3320	0.2483969813
3321	0.2483852952
3322	0.2483746867
3323	0.2483636125
3324	0.2483537092
3325	0.2483430733
3326	0.2483318663
3327	0.2483189333
3328	0.2483065614
3329	0.248296534
3330	0.248285605
3331	0.2482731737
3332	0.2482694824
3333	0.2482581278
3334	0.2482475642
3335	0.248237476
3336	0.2482263377
3337	0.2482137927
3338	0.2481996684
3339	0.2481873042
3340	0.2481791697
3341	0.2481697161
3342	0.2481573059
3343	0.2481469901
3344	0.2481363265
3345	0.24812452
3346	0.2481135102
3347	0.2481003163
3348	0.2480879296
3349	0.2480781057
3350	0.2480681161
3351	0.248058135
3352	0.2480474601
3353	0.2480347845
3354	0.2480235933
3355	0.2480130596
3356	0.2480007077
3357	0.2479890889
3358	0.2479812258
3359	0.2479753446
3360	0.2479621117
3361	0.2479524965
3362	0.2479415295
3363	0.2479305631
3364	0.2479180033
3365	0.2479103195
3366	0.2479005435
3367	0.2478894225
3368	0.2478796117
3369	0.2478680021
3370	0.2478578039
3371	0.2478479165
3372	0.2478377603
3373	0.2478246929
3374	0.2478136785
3375	0.2478023266
3376	0.2477907405
3377	0.2477782135
3378	0.2477686555
3379	0.2477606104
3380	0.2477479108
3381	0.2477363849
3382	0.2477277174
3383	0.2477164801
3384	0.2477054918
3385	0.2476959679
3386	0.2476843577
3387	0.2476744431
3388	0.2476639116
3389	0.2476551707
3390	0.2476427294
3391	0.2476309579
3392	0.2476222381
3393	0.2476097407
3394	0.2475988054
3395	0.247588055
3396	0.2475801083
3397	0.2475696429
3398	0.2475586949
3399	0.2475496151
3400	0.2475384892
3401	0.2475310361
3402	0.2475202762
3403	0.247510881
3404	0.2475028911
3405	0.2474925535
3406	0.2474824216
3407	0.2474727463
3408	0.247462554
3409	0.2474531172
3410	0.2474421568
3411	0.2474308995
3412	0.247421558
3413	0.2474092849
3414	0.2473989692
3415	0.2473909036
3416	0.2473808821
3417	0.2473696898
3418	0.2473590454
3419	0.2473474414
3420	0.2473361239
3421	0.2473289714
3422	0.2473196097
3423	0.2473096467
3424	0.2472998634
3425	0.2472894449
3426	0.2472789778
3427	0.2472684222
3428	0.2472573626
3429	0.2472478227
3430	0.2472381969
3431	0.2472273206
3432	0.2472146746
3433	0.2472050184
3434	0.2471944061
3435	0.2471849877
3436	0.2471772544
3437	0.247166827
3438	0.2471556184
3439	0.2471441577
3440	0.2471318358
3441	0.2471231518
3442	0.2471138155
3443	0.2471043528
3444	0.2470927161
3445	0.2470824542
3446	0.2470718111
3447	0.2470610918
3448	0.2470508302
3449	0.247041404
3450	0.2470317837
3451	0.2470242243
3452	0.247012322
3453	0.2470003045
3454	0.2469901211
3455	0.2469793384
3456	0.2469676743
3457	0.2469581749
3458	0.2469484785
3459	0.2469358461
3460	0.2469267484
3461	0.2469173498
3462	0.2469072304
3463	0.2468974248
3464	0.2468898144
3465	0.2468782982
3466	0.2468665614
3467	0.2468562224
3468	0.2468466478
3469	0.2468372502
3470	0.2468272013
3471	0.2468155151
3472	0.2468087627
3473	0.2467990601
3474	0.246788629
3475	0.2467801174
3476	0.2467699863
3477	0.2467581592
3478	0.2467471466
3479	0.2467364608
3480	0.2467302066
3481	0.2467210321
3482	0.2467107827
3483	0.2466997249
3484	0.2466896029
3485	0.2466789175
3486	0.2466666028
3487	0.2466572706
3488	0.2466471412
3489	0.2466382842
3490	0.2466278369
3491	0.2466186038
3492	0.2466097466
3493	0.2465990843
3494	0.2465885242
3495	0.2465777395
3496	0.2465721246
3497	0.246562504
3498	0.2465503048
3499	0.24654078
3500	0.2465302826
3501	0.2465209272
3502	0.2465103511
3503	0.246500396
3504	0.2464905007
3505	0.2464807993
3506	0.2464686681
3507	0.246456371
3508	0.2464479317
3509	0.2464373106
3510	0.2464285242
3511	0.246419831
3512	0.2464099681
3513	0.2463983216
3514	0.2463870152
3515	0.2463761346
3516	0.2463659184
3517	0.2463558638
3518	0.2463449479
3519	0.2463332686
3520	0.2463230743
3521	0.2463141529
3522	0.2463030918
3523	0.2462926942
3524	0.2462814563
3525	0.2462700027
3526	0.2462600215
3527	0.2462495375
3528	0.2462389051
3529	0.2462309883
3530	0.246222103
3531	0.2462106898
3532	0.2462025759
3533	0.2461920249
3534	0.2461798116
3535	0.2461697142
3536	0.2461620152
3537	0.2461530697
3538	0.2461419354
3539	0.2461300251
3540	0.2461193539
3541	0.246110683
3542	0.2461012923
3543	0.2460915741
3544	0.2460808213
3545	0.246071072
3546	0.2460603873
3547	0.2460490947
3548	0.2460391067
3549	0.2460309957
3550	0.2460184742
3551	0.2460090364
3552	0.2459976497
3553	0.2459887796
3554	0.2459801274
3555	0.2459704102
3556	0.2459590338
3557	0.2459479113
3558	0.2459370398
3559	0.2459258938
3560	0.2459128247
3561	0.2459052022
3562	0.2458951397
3563	0.2458857578
3564	0.2458857455
3565	0.2458756542
3566	0.2458650868
3567	0.2458548108
3568	0.245845684
3569	0.2458348426
3570	0.2458249348
3571	0.2458151265
3572	0.2458038436
3573	0.2457971029
3574	0.2457867372
3575	0.2457768767
3576	0.2457665775
3577	0.2457559579
3578	0.2457459551
3579	0.2457338019
3580	0.2457240718
3581	0.2457139202
3582	0.2457054526
3583	0.2456970127
3584	0.2456877818
3585	0.2456777184
3586	0.2456678308
3587	0.2456586817
3588	0.2456480636
3589	0.2456375654
3590	0.2456281295
3591	0.2456177372
3592	0.2456084136
3593	0.2455984968
3594	0.2455902125
3595	0.2455767512
3596	0.2455651588
3597	0.2455555598
3598	0.2455455201
3599	0.2455373585
3600	0.2455272883
3601	0.245521039
3602	0.245509545
3603	0.245499909
3604	0.2454873985
3605	0.2454767411
3606	0.2454673211
3607	0.2454589738
3608	0.245450464
3609	0.2454414541
3610	0.2454323679
3611	0.2454201119
3612	0.24541105
3613	0.2454018333
3614	0.2453921187
3615	0.2453809266
3616	0.2453708898
3617	0.2453615581
3618	0.2453508443
3619	0.2453393277
3620	0.2453284232
3621	0.2453194436
3622	0.2453092255
3623	0.2452975149
3624	0.2452894916
3625	0.2452797467
3626	0.2452699246
3627	0.2452602344
3628	0.245251128
3629	0.2452412436
3630	0.2452329974
3631	0.2452221172
3632	0.2452136666
3633	0.2452045139
3634	0.2451961813
3635	0.2451889429
3636	0.2451785953
3637	0.2451695303
3638	0.2451594106
3639	0.2451496195
3640	0.2451407701
3641	0.2451313045
3642	0.2451208604
3643	0.2451093848
3644	0.2450986782
3645	0.2450986666
3646	0.2450886672
3647	0.2450800189
3648	0.2450697591
3649	0.2450571798
3650	0.245047546
3651	0.245040688
3652	0.2450298942
3653	0.245021878
3654	0.2450113207
3655	0.24499917
3656	0.2449889461
3657	0.2449789261
3658	0.2449690842
3659	0.2449588987
3660	0.244949755
3661	0.2449447908
3662	0.2449356769
3663	0.2449264109
3664	0.244915907
3665	0.2449053909
3666	0.2448946793
3667	0.244885519
3668	0.2448757502
3669	0.2448646896
3670	0.2448555161
3671	0.2448508574
3672	0.2448422763
3673	0.2448326066
3674	0.244823001
3675	0.2448130748
3676	0.2448037473
3677	0.2447930917
3678	0.244782967
3679	0.2447738915
3680	0.2447645186
3681	0.2447560701
3682	0.2447474588
3683	0.2447359576
3684	0.2447258689
3685	0.2447162493
3686	0.2447053875
3687	0.2446954486
3688	0.244686543
3689	0.2446784361
3690	0.2446678491
3691	0.2446559212
3692	0.2446468964
3693	0.2446347734
3694	0.2446284153
3695	0.2446190393
3696	0.2446092743
3697	0.244598816
3698	0.2445900238
3699	0.2445819576
3700	0.2445737871
3701	0.2445650799
3702	0.2445560889
3703	0.2445504179
3704	0.2445402551
3705	0.2445294906
3706	0.2445185476
3707	0.2445081482
3708	0.2444971611
3709	0.2444875241
3710	0.2444774054
3711	0.244466256
3712	0.2444559944
3713	0.2444464274
3714	0.2444367968
3715	0.2444257753
3716	0.2444181583
3717	0.2444052141
3718	0.2443967756
3719	0.2443871016
3720	0.2443755124
3721	0.2443656544
3722	0.2443557004
3723	0.2443499254
3724	0.2443407204
3725	0.2443342007
3726	0.2443258936
3727	0.244318003
3728	0.2443074428
3729	0.2442970783
3730	0.244285464
3731	0.2442738226
3732	0.2442665845
3733	0.2442577951
3734	0.2442500832
3735	0.2442402091
3736	0.2442308295
3737	0.2442226946
3738	0.244212588
3739	0.2442002628
3740	0.2441901897
3741	0.2441813415
3742	0.2441698686
3743	0.2441592506
3744	0.2441476082
3745	0.2441395925
3746	0.2441310418
3747	0.2441262007
3748	0.2441167309
3749	0.2441069931
3750	0.2440947554
3751	0.2440843986
3752	0.2440735183
3753	0.2440636441
3754	0.2440542091
3755	0.2440449538
3756	0.2440366639
3757	0.2440261499
3758	0.2440172237
3759	0.2440073566
3760	0.2439981611
3761	0.2439878436
3762	0.2439795623
3763	0.2439713659
3764	0.243959641
3765	0.2439517614
3766	0.243943283
3767	0.2439350092
3768	0.2439266112
3769	0.2439188515
3770	0.2439086393
3771	0.243900075
3772	0.2438900288
3773	0.2438826262
3774	0.2438735158
3775	0.2438639279
3776	0.2438528015
3777	0.2438435589
3778	0.2438356616
3779	0.2438280486
3780	0.2438179981
3781	0.2438076396
3782	0.2437990335
3783	0.2437889478
3784	0.2437786634
3785	0.2437687313
3786	0.2437565955
3787	0.2437479349
3788	0.2437396745
3789	0.2437313968
3790	0.2437188941
3791	0.2437091577
3792	0.2436997159
3793	0.2436920221
3794	0.2436820905
3795	0.2436711252
3796	0.2436630212
3797	0.2436532813
3798	0.2436443612
3799	0.2436407138
3800	0.2436288878
3801	0.2436200989
3802	0.2436109587
3803	0.243600968
3804	0.2435913848
3805	0.2435829277
3806	0.2435728699
3807	0.2435637081
3808	0.2435547487
3809	0.243545233
3810	0.2435355091
3811	0.2435267802
3812	0.2435175392
3813	0.2435069804
3814	0.2434972309
3815	0.2434884911
3816	0.2434790559
3817	0.2434683746
3818	0.2434583783
3819	0.243450507
3820	0.2434419499
3821	0.2434312745
3822	0.2434222898
3823	0.2434116999
3824	0.2434034081
3825	0.2433951732
3826	0.2433838119
3827	0.2433742107
3828	0.2433632312
3829	0.2433522765
3830	0.2433434212
3831	0.2433340629
3832	0.2433250862
3833	0.2433152948
3834	0.2433045672
3835	0.2432936988
3836	0.2432827511
3837	0.2432729798
3838	0.243261142
3839	0.2432501588
3840	0.2432421211
3841	0.2432326623
3842	0.2432229089
3843	0.2432142341
3844	0.2432048714
3845	0.2431966815
3846	0.2431871964
3847	0.2431782717
3848	0.2431667223
3849	0.2431618651
3850	0.2431522428
3851	0.2431445999
3852	0.2431363284
3853	0.2431264708
3854	0.2431161477
3855	0.2431104935
3856	0.2431017189
3857	0.2430962841
3858	0.2430850665
3859	0.2430757472
3860	0.2430667853
3861	0.2430586843
3862	0.243049369
3863	0.2430399551
3864	0.2430318029
3865	0.2430210491
3866	0.2430117854
3867	0.2430023374
3868	0.2429973023
3869	0.2429894682
3870	0.2429792564
3871	0.2429703124
3872	0.2429602548
3873	0.2429557069
3874	0.2429475504
3875	0.2429362928
3876	0.2429273574
3877	0.2429178505
3878	0.2429078737
3879	0.2428963473
3880	0.2428856922
3881	0.2428769988
3882	0.2428691863
3883	0.2428581159
3884	0.24284721
3885	0.2428380461
3886	0.2428273095
3887	0.2428184185
3888	0.24280957
3889	0.2428006741
3890	0.2427921856
3891	0.2427837246
3892	0.2427746919
3893	0.242762633
3894	0.2427538107
3895	0.2427459133
3896	0.2427361308
3897	0.2427250493
3898	0.2427148313
3899	0.2427060192
3900	0.2426981499
3901	0.2426898305
3902	0.2426807606
3903	0.2426707193
3904	0.2426625012
3905	0.2426521734
3906	0.2426446186
3907	0.2426356309
3908	0.2426260343
3909	0.2426170223
3910	0.2426071977
3911	0.2425957855
3912	0.2425877623
3913	0.2425782377
3914	0.2425655106
3915	0.242556882
3916	0.2425478158
3917	0.2425396362
3918	0.2425291717
3919	0.2425194096
3920	0.242510942
3921	0.2425031483
3922	0.2424948955
3923	0.2424845202
3924	0.242471954
3925	0.2424617632
3926	0.2424518763
3927	0.2424425191
3928	0.2424339525
3929	0.2424248695
3930	0.2424163733
3931	0.2424045772
3932	0.2423958101
3933	0.2423854044
3934	0.2423767322
3935	0.2423683762
3936	0.2423576179
3937	0.2423483671
3938	0.2423405645
3939	0.2423307667
3940	0.2423206382
3941	0.2423109691
3942	0.2423025615
3943	0.2422939088
3944	0.2422900973
3945	0.2422854448
3946	0.2422764952
3947	0.2422687747
3948	0.2422591827
3949	0.2422500377
3950	0.2422396749
3951	0.2422300512
3952	0.2422213474
3953	0.2422121792
3954	0.2422023483
3955	0.2421942932
3956	0.2421835199
3957	0.2421757408
3958	0.2421682704
3959	0.2421595442
3960	0.2421512821
3961	0.242141797
3962	0.2421313141
3963	0.2421207598
3964	0.242117726
3965	0.2421099091
3966	0.2421022737
3967	0.2420922805
3968	0.2420820357
3969	0.2420758302
3970	0.2420678075
3971	0.2420593762
3972	0.2420505373
3973	0.2420424393
3974	0.2420348467
3975	0.2420248607
3976	0.2420171334
3977	0.2420075965
3978	0.2420022634
3979	0.241991556
3980	0.2419828282
3981	0.2419741565
3982	0.2419665491
3983	0.2419574835
3984	0.2419496379
3985	0.2419397178
3986	0.2419330835
3987	0.2419245521
3988	0.2419134283
3989	0.2419040516
3990	0.241895282
3991	0.2418856039
3992	0.2418779734
3993	0.2418694063
3994	0.241860166
3995	0.241853455
3996	0.2418450761
3997	0.2418348278
3998	0.2418255717
3999	0.2418151578
4000	0.2418054137
4001	0.2417976634
4002	0.2417889226
4003	0.2417833333
4004	0.2417760053
4005	0.2417672585
4006	0.2417588692
4007	0.2417504941
4008	0.2417419302
4009	0.2417313689
4010	0.2417264237
4011	0.241717486
4012	0.2417089075
4013	0.2417012392
4014	0.2416908174
4015	0.2416820023
4016	0.2416737696
4017	0.2416642716
4018	0.2416563782
4019	0.2416472039
4020	0.2416371695
4021	0.2416310197
4022	0.2416209827
4023	0.24161148
4024	0.241601059
4025	0.2415912991
4026	0.2415840859
4027	0.2415751613
4028	0.2415638339
4029	0.2415547473
4030	0.2415460301
4031	0.2415368614
4032	0.2415277169
4033	0.2415185321
4034	0.2415101823
4035	0.2415019959
4036	0.241493091
4037	0.241485006
4038	0.24147613
4039	0.2414656513
4040	0.2414551771
4041	0.24144487
4042	0.2414353052
4043	0.2414266094
4044	0.2414195191
4045	0.2414111849
4046	0.2414011957
4047	0.2413944916
4048	0.2413861802
4049	0.2413773032
4050	0.2413665547
4051	0.2413584527
4052	0.2413503633
4053	0.2413429611
4054	0.2413336549
4055	0.2413248894
4056	0.2413170436
4057	0.2413080338
4058	0.2412988003
4059	0.2412903163
4060	0.2412815399
4061	0.2412717635
4062	0.2412623764
4063	0.2412542951
4064	0.2412477286
4065	0.241240186
4066	0.2412319221
4067	0.2412249231
4068	0.2412164115
4069	0.2412084688
4070	0.2411992322
4071	0.2411908778
4072	0.2411823222
4073	0.2411744651
4074	0.2411645946
4075	0.2411563969
4076	0.2411485809
4077	0.2411401156
4078	0.2411310991
4079	0.2411231433
4080	0.2411174392
4081	0.2411081475
4082	0.241098543
4083	0.2410894618
4084	0.2410824215
4085	0.2410716946
4086	0.2410629784
4087	0.2410537199
4088	0.2410475773
4089	0.2410385885
4090	0.2410299598
4091	0.2410217974
4092	0.2410130186
4093	0.2410056377
4094	0.2409954526
4095	0.2409857976
4096	0.2409762069
4097	0.2409669469
4098	0.2409586795
4099	0.2409489204
4100	0.2409396529
4101	0.2409324493
4102	0.2409244161
4103	0.2409157092
4104	0.2409084634
4105	0.2408989234
4106	0.2408906609
4107	0.2408804054
4108	0.2408710218
4109	0.2408638378
4110	0.2408537105
4111	0.2408461109
4112	0.2408374227
4113	0.2408282337
4114	0.2408203859
4115	0.2408125503
4116	0.2408045009
4117	0.240796244
4118	0.2407880159
4119	0.240778437
4120	0.2407705639
4121	0.2407626508
4122	0.2407545679
4123	0.2407457028
4124	0.2407370227
4125	0.2407273016
4126	0.2407227207
4127	0.2407145652
4128	0.2407068727
4129	0.2406997103
4130	0.2406893878
4131	0.2406814305
4132	0.2406719175
4133	0.2406638076
4134	0.2406564606
4135	0.240649442
4136	0.2406419867
4137	0.2406341425
4138	0.2406267456
4139	0.2406185288
4140	0.2406089531
4141	0.2406009877
4142	0.2405913057
4143	0.2405834468
4144	0.2405734031
4145	0.2405637696
4146	0.2405555487
4147	0.2405473672
4148	0.2405394108
4149	0.2405309985
4150	0.2405221344
4151	0.2405139165
4152	0.2405038391
4153	0.2404935928
4154	0.2404857341
4155	0.2404777939
4156	0.2404685487
4157	0.2404610837
4158	0.240452454
4159	0.240447523
4160	0.2404392681
4161	0.2404297079
4162	0.2404202075
4163	0.2404135229
4164	0.240405926
4165	0.2404001605
4166	0.2403906589
4167	0.2403805954
4168	0.2403725674
4169	0.2403622818
4170	0.240354736
4171	0.2403446846
4172	0.2403384896
4173	0.2403300121
4174	0.2403222295
4175	0.2403140934
4176	0.2403058212
4177	0.2402963738
4178	0.240288372
4179	0.2402803293
4180	0.240275559
4181	0.2402663106
4182	0.2402563669
4183	0.2402468214
4184	0.2402376904
4185	0.2402279001
4186	0.2402195328
4187	0.240210659
4188	0.2402019747
4189	0.2401928801
4190	0.2401833542
4191	0.2401728178
4192	0.240164197
4193	0.2401563757
4194	0.2401484611
4195	0.2401403648
4196	0.2401317932
4197	0.2401235917
4198	0.2401148563
4199	0.2401079111
4200	0.2400997563
4201	0.2400943141
4202	0.2400871284
4203	0.2400778248
4204	0.2400683026
4205	0.2400590071
4206	0.2400499314
4207	0.2400417281
4208	0.2400335733
4209	0.2400284275
4210	0.2400196937
4211	0.2400086283
4212	0.2400003185
4213	0.2399928619
4214	0.2399842752
4215	0.2399759131
4216	0.2399675776
4217	0.2399582202
4218	0.2399506111
4219	0.2399426077
4220	0.2399336139
4221	0.2399248697
4222	0.239917622
4223	0.2399088548
4224	0.2398989717
4225	0.2398893452
4226	0.2398809905
4227	0.2398717037
4228	0.2398621319
4229	0.239852832
4230	0.2398445726
4231	0.2398357351
4232	0.2398273284
4233	0.2398170649
4234	0.2398102167
4235	0.2397995189
4236	0.2397901632
4237	0.2397830259
4238	0.239774533
4239	0.2397678296
4240	0.2397608475
4241	0.2397537572
4242	0.2397462217
4243	0.2397383181
4244	0.2397320211
4245	0.2397220328
4246	0.2397139822
4247	0.2397034013
4248	0.2396963352
4249	0.2396883488
4250	0.2396791171
4251	0.2396707825
4252	0.2396621048
4253	0.2396516532
4254	0.2396419438
4255	0.2396307879
4256	0.2396216865
4257	0.2396119011
4258	0.2396030776
4259	0.2395951789
4260	0.2395870792
4261	0.239578984
4262	0.2395700795
4263	0.2395618764
4264	0.2395542416
4265	0.2395454744
4266	0.23953697
4267	0.2395283382
4268	0.2395197217
4269	0.2395114341
4270	0.2395026737
4271	0.2394933065
4272	0.2394856674
4273	0.2394776978
4274	0.2394704599
4275	0.2394624914
4276	0.2394547543
4277	0.2394467888
4278	0.2394416576
4279	0.239433488
4280	0.2394244403
4281	0.2394182733
4282	0.2394102484
4283	0.2394006809
4284	0.2393907732
4285	0.239383552
4286	0.2393753731
4287	0.2393680758
4288	0.2393580386
4289	0.2393493948
4290	0.2393397496
4291	0.2393308606
4292	0.2393241155
4293	0.2393165834
4294	0.239307523
4295	0.2392995043
4296	0.2392920232
4297	0.2392832356
4298	0.2392726651
4299	0.239264022
4300	0.239255767
4301	0.2392477454
4302	0.2392391234
4303	0.2392317101
4304	0.2392244875
4305	0.2392169537
4306	0.2392086239
4307	0.2392001987
4308	0.2391919262
4309	0.2391834535
4310	0.2391755836
4311	0.2391662795
4312	0.239157387
4313	0.2391499894
4314	0.2391421172
4315	0.2391325319
4316	0.2391247683
4317	0.239119247
4318	0.2391096878
4319	0.239101008
4320	0.2390913585
4321	0.2390824951
4322	0.2390740154
4323	0.2390701444
4324	0.2390637667
4325	0.2390558529
4326	0.2390483135
4327	0.2390410179
4328	0.2390327661
4329	0.2390246026
4330	0.2390150882
4331	0.239006803
4332	0.2389980613
4333	0.2389891231
4334	0.238980734
4335	0.2389713814
4336	0.2389627126
